"dbms","casestudy","criterion","datagenerator","randomseed","testsuitefile","coverage","evaluations","tests","mutationpipeline","scorenumerator","scoredenominator","technique","transactions","testgenerationtime","mutantgenerationtime","originalresultstime","mutationanalysistime","timetaken"
"Postgres","Cloc","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,62,40,"AllOperatorsNoFKANormalisedWithClassifiers",30,30,"mutantTiming","true",1134,94,871,29168,31278
"Postgres","DellStore","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,317,177,"AllOperatorsNoFKANormalisedWithClassifiers",156,156,"mutantTiming","true",4400,1578,3662,590868,600520
"Postgres","Flights","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,809,66,"AllOperatorsNoFKANormalisedWithClassifiers",44,48,"mutantTiming","true",2327,229,2136,89556,94261
"Postgres","Inventory","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,23,16,"AllOperatorsNoFKANormalisedWithClassifiers",19,21,"mutantTiming","true",657,91,607,9864,11231
"Postgres","JWhoisServer","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,286,152,"AllOperatorsNoFKANormalisedWithClassifiers",177,190,"mutantTiming","true",4003,2193,3805,689626,699643
"Postgres","MozillaExtensions","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,375,226,"AllOperatorsNoFKANormalisedWithClassifiers",360,364,"mutantTiming","true",6505,5477,6147,2208466,2226611
"Postgres","NistXTS749","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,137,37,"AllOperatorsNoFKANormalisedWithClassifiers",21,26,"mutantTiming","true",1443,113,1293,29763,32625
"Postgres","Products","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,97.8723404255319,101694,46,"AllOperatorsNoFKANormalisedWithClassifiers",41,53,"mutantTiming","true",3179,319,2113,78719,84343
"Postgres","RiskIt","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,999,245,"AllOperatorsNoFKANormalisedWithClassifiers",187,209,"mutantTiming","true",11929,4217,11142,1925031,1952335
"Postgres","StudentResidence","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,419,30,"AllOperatorsNoFKANormalisedWithClassifiers",35,40,"mutantTiming","true",1287,147,1151,31123,33722
"Postgres","UnixUsage","ClauseAICC+AUCC+ANCC","directedRandom",3,NA,100,398,147,"AllOperatorsNoFKANormalisedWithClassifiers",86,100,"mutantTiming","true",10311,908,10343,702749,724322
"Postgres","ArtistTerm","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,107,40,"AllOperatorsNoFKANormalisedWithClassifiers",20,26,"mutantTiming","true",2455,115,2292,48629,53501
"Postgres","BookTown","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,99.2537313432836,200485,266,"AllOperatorsNoFKANormalisedWithClassifiers",210,235,"mutantTiming","true",8711,4227,7656,1648608,1669216
"Postgres","BrowserCookies","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,186,72,"AllOperatorsNoFKANormalisedWithClassifiers",78,85,"mutantTiming","true",3087,336,2721,205913,212072
"Postgres","Cloc","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,62,40,"AllOperatorsNoFKANormalisedWithClassifiers",30,30,"mutantTiming","true",1134,109,906,28398,30560
"Postgres","DellStore","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,322,177,"AllOperatorsNoFKANormalisedWithClassifiers",156,156,"mutantTiming","true",3950,1416,4248,592727,602356
"Postgres","Flights","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,766,66,"AllOperatorsNoFKANormalisedWithClassifiers",44,48,"mutantTiming","true",2373,244,2046,89220,93894
"Postgres","Inventory","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,26,16,"AllOperatorsNoFKANormalisedWithClassifiers",19,21,"mutantTiming","true",672,89,459,9811,11044
"Postgres","JWhoisServer","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,291,152,"AllOperatorsNoFKANormalisedWithClassifiers",178,190,"mutantTiming","true",4091,2172,3384,684325,693988
"Postgres","MozillaExtensions","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,368,226,"AllOperatorsNoFKANormalisedWithClassifiers",360,364,"mutantTiming","true",6316,5707,5892,2201258,2219189
"Postgres","NistXTS749","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,196,37,"AllOperatorsNoFKANormalisedWithClassifiers",21,26,"mutantTiming","true",1469,113,1377,30255,33226
"Postgres","Products","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,97.8723404255319,101305,46,"AllOperatorsNoFKANormalisedWithClassifiers",41,53,"mutantTiming","true",3154,275,1856,76312,81611
"Postgres","RiskIt","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,987,245,"AllOperatorsNoFKANormalisedWithClassifiers",187,209,"mutantTiming","true",11480,4196,13051,1920651,1949392
"Postgres","StudentResidence","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,2551,30,"AllOperatorsNoFKANormalisedWithClassifiers",35,40,"mutantTiming","true",1436,172,1101,30649,33371
"Postgres","UnixUsage","ClauseAICC+AUCC+ANCC","directedRandom",4,NA,100,475,147,"AllOperatorsNoFKANormalisedWithClassifiers",86,100,"mutantTiming","true",10498,1143,10339,701222,723217
"Postgres","ArtistTerm","ClauseAICC+AUCC+ANCC","directedRandom",5,NA,100,105,40,"AllOperatorsNoFKANormalisedWithClassifiers",20,26,"mutantTiming","true",2447,117,2365,48725,53667
"Postgres","BookTown","ClauseAICC+AUCC+ANCC","directedRandom",5,NA,99.2537313432836,200502,266,"AllOperatorsNoFKANormalisedWithClassifiers",210,235,"mutantTiming","true",8798,4160,7132,1656491,1676593
"Postgres","BrowserCookies","ClauseAICC+AUCC+ANCC","directedRandom",5,NA,100,319,72,"AllOperatorsNoFKANormalisedWithClassifiers",78,85,"mutantTiming","true",3158,363,2878,205801,212217
"Postgres","Cloc","ClauseAICC+AUCC+ANCC","directedRandom",5,NA,100,64,40,"AllOperatorsNoFKANormalisedWithClassifiers",30,30,"mutantTiming","true",1116,102,871,29482,31583
"Postgres","DellStore","ClauseAICC+AUCC+ANCC","directedRandom",5,NA,100,315,177,"AllOperatorsNoFKANormalisedWithClassifiers",156,156,"mutantTiming","true",4343,1565,3742,590839,600502
"Postgres","Flights","ClauseAICC+AUCC+ANCC","directedRandom",5,NA,100,764,66,"AllOperatorsNoFKANormalisedWithClassifiers",44,48,"mutantTiming","true",2590,241,2324,89049,94219
"Postgres","Inventory","ClauseAICC+AUCC+ANCC","directedRandom",5,NA,100,28,16,"AllOperatorsNoFKANormalisedWithClassifiers",19,21,"mutantTiming","true",706,103,445,9377,10644
"Postgres","JWhoisServer","ClauseAICC+AUCC+ANCC","directedRandom",5,NA,100,291,152,"AllOperatorsNoFKANormalisedWithClassifiers",178,190,"mutantTiming","true",4061,2298,3425,699126,708924
